Date,Store,Sales
2024-02-04,Store_3,136
2024-02-04,Store_4,134
2024-02-04,Store_5,88
2024-02-05,Store_1,69
2024-02-05,Store_2,116
2024-02-05,Store_3,220
2024-02-05,Store_4,181
2024-02-05,Store_5,104
2024-02-06,Store_1,96
2024-02-06,Store_2,137
2024-02-06,Store_3,203
2024-02-06,Store_4,180
2024-02-06,Store_5,152
2024-02-07,Store_1,102
2024-02-07,Store_2,177
2024-02-07,Store_3,178
2024-02-07,Store_4,161
2024-02-07,Store_5,146
2024-02-08,Store_1,73
2024-02-08,Store_2,153
2024-02-08,Store_3,204
2024-02-08,Store_4,143
2024-02-08,Store_5,130
2024-02-09,Store_1,82
2024-02-09,Store_2,115
2024-02-09,Store_3,227
2024-02-09,Store_4,168
2024-02-09,Store_5,120
2024-02-10,Store_1,83
2024-02-10,Store_2,103
2024-02-10,Store_3,197
2024-02-10,Store_4,170
2024-02-10,Store_5,120
2024-02-11,Store_1,80
2024-02-11,Store_2,98
2024-02-11,Store_3,121
2024-02-11,Store_4,154
2024-02-11,Store_5,81
2024-02-12,Store_1,111
2024-02-12,Store_2,148
2024-02-12,Store_3,184
2024-02-12,Store_4,150
2024-02-12,Store_5,125
2024-02-13,Store_1,109
2024-02-13,Store_2,159
2024-02-13,Store_3,204
2024-02-13,Store_4,202
2024-02-13,Store_5,114
2024-02-14,Store_1,94
2024-02-14,Store_2,131
2024-02-14,Store_3,191
2024-02-14,Store_4,190
2024-02-14,Store_5,113
2024-02-15,Store_1,101
2024-02-15,Store_2,133
2024-02-15,Store_3,205
2024-02-15,Store_4,186
2024-02-15,Store_5,114
2024-02-16,Store_1,87
2024-02-16,Store_2,98
2024-02-16,Store_3,213
2024-02-16,Store_4,171
2024-02-16,Store_5,111
2024-02-17,Store_1,102
2024-02-17,Store_2,116
2024-02-17,Store_3,225
2024-02-17,Store_4,174
2024-02-17,Store_5,116
2024-02-18,Store_1,63
2024-02-18,Store_2,100
2024-02-18,Store_3,130
2024-02-18,Store_4,120
2024-02-18,Store_5,63
2024-02-19,Store_1,99
2024-02-19,Store_2,122
2024-02-19,Store_3,228
2024-02-19,Store_4,183
2024-02-19,Store_5,156
2024-02-20,Store_1,96
2024-02-20,Store_2,146
2024-02-20,Store_3,181
2024-02-20,Store_4,204
2024-02-20,Store_5,108
2024-02-21,Store_1,84
2024-02-21,Store_2,173
2024-02-21,Store_3,220
2024-02-21,Store_4,178
2024-02-21,Store_5,137
2024-02-22,Store_1,109
2024-02-22,Store_2,160
2024-02-22,Store_3,255
2024-02-22,Store_4,182
2024-02-22,Store_5,64
2024-02-23,Store_1,101
2024-02-23,Store_2,127
2024-02-23,Store_3,205
2024-02-23,Store_4,208
2024-02-23,Store_5,131
2024-02-24,Store_1,125
2024-02-24,Store_2,152
2024-02-24,Store_3,205
2024-02-24,Store_4,174
2024-02-24,Store_5,161
2024-02-25,Store_1,45
2024-02-25,Store_2,86
2024-02-25,Store_3,142
2024-02-25,Store_4,127
2024-02-25,Store_5,80
2024-02-26,Store_1,107
2024-02-26,Store_2,121
2024-02-26,Store_3,225
2024-02-26,Store_4,161
2024-02-26,Store_5,148
2024-02-27,Store_1,116
2024-02-27,Store_2,123
2024-02-27,Store_3,212
2024-02-27,Store_4,202
2024-02-27,Store_5,152
2024-02-28,Store_1,105
2024-02-28,Store_2,140
2024-02-28,Store_3,206
2024-02-28,Store_4,195
2024-02-28,Store_5,103
2024-02-29,Store_1,86
2024-02-29,Store_2,123
2024-02-29,Store_3,193
2024-02-29,Store_4,194
2024-02-29,Store_5,157
2024-03-01,Store_1,102
2024-03-01,Store_2,119
2024-03-01,Store_3,158
2024-03-01,Store_4,199
2024-03-01,Store_5,119
2024-03-02,Store_1,80
2024-03-02,Store_2,115
2024-03-02,Store_3,200
2024-03-02,Store_4,201
2024-03-02,Store_5,182
2024-03-03,Store_1,60
2024-03-03,Store_2,81
2024-03-03,Store_3,145
2024-03-03,Store_4,122
2024-03-03,Store_5,79
2024-03-04,Store_1,90
2024-03-04,Store_2,141
2024-03-04,Store_3,184
2024-03-04,Store_4,184
2024-03-04,Store_5,137
2024-03-05,Store_1,121
2024-03-05,Store_2,144
2024-03-05,Store_3,188
2024-03-05,Store_4,197
2024-03-05,Store_5,129
2024-03-06,Store_1,109
2024-03-06,Store_2,130
2024-03-06,Store_3,215
2024-03-06,Store_4,172
2024-03-06,Store_5,111
2024-03-07,Store_1,108
2024-03-07,Store_2,114
2024-03-07,Store_3,232
2024-03-07,Store_4,177
2024-03-07,Store_5,129
2024-03-08,Store_1,109
2024-03-08,Store_2,117
2024-03-08,Store_3,208
2024-03-08,Store_4,215
2024-03-08,Store_5,130
2024-03-09,Store_1,103
2024-03-09,Store_2,124
2024-03-09,Store_3,198
2024-03-09,Store_4,183
2024-03-09,Store_5,136
2024-03-10,Store_1,82
2024-03-10,Store_2,88
2024-03-10,Store_3,122
2024-03-10,Store_4,120
2024-03-10,Store_5,78
2024-03-11,Store_1,141
2024-03-11,Store_2,130
2024-03-11,Store_3,212
2024-03-11,Store_4,197
2024-03-11,Store_5,129
2024-03-12,Store_1,139
2024-03-12,Store_2,96
2024-03-12,Store_3,201
2024-03-12,Store_4,190
2024-03-12,Store_5,120
2024-03-13,Store_1,125
2024-03-13,Store_2,154
2024-03-13,Store_3,199
2024-03-13,Store_4,164
2024-03-13,Store_5,109
2024-03-14,Store_1,89
2024-03-14,Store_2,130
2024-03-14,Store_3,210
2024-03-14,Store_4,212
2024-03-14,Store_5,143
2024-03-15,Store_1,112
2024-03-15,Store_2,119
2024-03-15,Store_3,204
2024-03-15,Store_4,153
2024-03-15,Store_5,140
2024-03-16,Store_1,100
2024-03-16,Store_2,145
2024-03-16,Store_3,213
2024-03-16,Store_4,201
2024-03-16,Store_5,140
2024-03-17,Store_1,67
2024-03-17,Store_2,110
2024-03-17,Store_3,152
2024-03-17,Store_4,120
2024-03-17,Store_5,76
2024-03-18,Store_1,105
2024-03-18,Store_2,146
2024-03-18,Store_3,220
2024-03-18,Store_4,203
2024-03-18,Store_5,107
2024-03-19,Store_1,68
2024-03-19,Store_2,132
2024-03-19,Store_3,203
2024-03-19,Store_4,185
2024-03-19,Store_5,134
2024-03-20,Store_1,96
2024-03-20,Store_2,126
2024-03-20,Store_3,227
2024-03-20,Store_4,177
2024-03-20,Store_5,115
2024-03-21,Store_1,79
2024-03-21,Store_2,123
2024-03-21,Store_3,205
2024-03-21,Store_4,212
2024-03-21,Store_5,122
2024-03-22,Store_1,95
2024-03-22,Store_2,152
2024-03-22,Store_3,182
2024-03-22,Store_4,159
2024-03-22,Store_5,130
2024-03-23,Store_1,107
2024-03-23,Store_2,130
2024-03-23,Store_3,181
2024-03-23,Store_4,175
2024-03-23,Store_5,159
2024-03-24,Store_1,64
2024-03-24,Store_2,105
2024-03-24,Store_3,134
2024-03-24,Store_4,117
2024-03-24,Store_5,81
2024-03-25,Store_1,90
2024-03-25,Store_2,112
2024-03-25,Store_3,202
2024-03-25,Store_4,196
2024-03-25,Store_5,150
2024-03-26,Store_1,134
2024-03-26,Store_2,145
2024-03-26,Store_3,199
2024-03-26,Store_4,170
2024-03-26,Store_5,105
2024-03-27,Store_1,91
2024-03-27,Store_2,131
2024-03-27,Store_3,200
2024-03-27,Store_4,196
2024-03-27,Store_5,117
2024-03-28,Store_1,109
2024-03-28,Store_2,132
2024-03-28,Store_3,221
2024-03-28,Store_4,181
2024-03-28,Store_5,145
2024-03-29,Store_1,69
2024-03-29,Store_2,138
2024-03-29,Store_3,212
2024-03-29,Store_4,172
2024-03-29,Store_5,146
2024-03-30,Store_1,92
2024-03-30,Store_2,124
2024-03-30,Store_3,222
2024-03-30,Store_4,171
2024-03-30,Store_5,111
2024-03-31,Store_1,78
2024-03-31,Store_2,95
2024-03-31,Store_3,147
2024-03-31,Store_4,117
2024-03-31,Store_5,99
2024-04-01,Store_1,80
2024-04-01,Store_2,96
2024-04-01,Store_3,194
2024-04-01,Store_4,177
2024-04-01,Store_5,129
2024-04-02,Store_1,103
2024-04-02,Store_2,145
2024-04-02,Store_3,206
2024-04-02,Store_4,213
2024-04-02,Store_5,146
2024-04-03,Store_1,92
2024-04-03,Store_2,128
2024-04-03,Store_3,170
2024-04-03,Store_4,216
2024-04-03,Store_5,134
2024-04-04,Store_1,77
2024-04-04,Store_2,142
2024-04-04,Store_3,175
2024-04-04,Store_4,221
2024-04-04,Store_5,134
2024-04-05,Store_1,133
2024-04-05,Store_2,148
2024-04-05,Store_3,188
2024-04-05,Store_4,216
2024-04-05,Store_5,114
2024-04-06,Store_1,137
2024-04-06,Store_2,133
2024-04-06,Store_3,194
2024-04-06,Store_4,183
2024-04-06,Store_5,101
2024-04-07,Store_1,58
2024-04-07,Store_2,109
2024-04-07,Store_3,134
2024-04-07,Store_4,108
2024-04-07,Store_5,95
2024-04-08,Store_1,93
2024-04-08,Store_2,141
2024-04-08,Store_3,231
2024-04-08,Store_4,193
2024-04-08,Store_5,131
2024-04-09,Store_1,91
2024-04-09,Store_2,146
2024-04-09,Store_3,217
2024-04-09,Store_4,213
2024-04-09,Store_5,115
2024-04-10,Store_1,96
2024-04-10,Store_2,158
2024-04-10,Store_3,244
2024-04-10,Store_4,220
2024-04-10,Store_5,140
2024-04-11,Store_1,124
2024-04-11,Store_2,147
2024-04-11,Store_3,219
2024-04-11,Store_4,239
2024-04-11,Store_5,143
2024-04-12,Store_1,106
2024-04-12,Store_2,120
2024-04-12,Store_3,194
2024-04-12,Store_4,181
2024-04-12,Store_5,114
2024-04-13,Store_1,105
2024-04-13,Store_2,162
2024-04-13,Store_3,241
2024-04-13,Store_4,204
2024-04-13,Store_5,96
2024-04-14,Store_1,78
2024-04-14,Store_2,76
2024-04-14,Store_3,124
2024-04-14,Store_4,133
2024-04-14,Store_5,97
2024-04-15,Store_1,120
2024-04-15,Store_2,157
2024-04-15,Store_3,197
2024-04-15,Store_4,213
2024-04-15,Store_5,134
2024-04-16,Store_1,98
2024-04-16,Store_2,123
2024-04-16,Store_3,210
2024-04-16,Store_4,201
2024-04-16,Store_5,129
2024-04-17,Store_1,104
2024-04-17,Store_2,145
2024-04-17,Store_3,229
2024-04-17,Store_4,190
2024-04-17,Store_5,139
2024-04-18,Store_1,110
2024-04-18,Store_2,142
2024-04-18,Store_3,240
2024-04-18,Store_4,177
2024-04-18,Store_5,108
2024-04-19,Store_1,126
2024-04-19,Store_2,169
2024-04-19,Store_3,241
2024-04-19,Store_4,191
2024-04-19,Store_5,126
2024-04-20,Store_1,107
2024-04-20,Store_2,154
2024-04-20,Store_3,213
2024-04-20,Store_4,206
2024-04-20,Store_5,135
2024-04-21,Store_1,97
2024-04-21,Store_2,113
2024-04-21,Store_3,148
2024-04-21,Store_4,116
2024-04-21,Store_5,106
2024-04-22,Store_1,116
2024-04-22,Store_2,170
2024-04-22,Store_3,244
2024-04-22,Store_4,231
2024-04-22,Store_5,122
2024-04-23,Store_1,113
2024-04-23,Store_2,157
2024-04-23,Store_3,211
2024-04-23,Store_4,214
2024-04-23,Store_5,160
2024-04-24,Store_1,132
2024-04-24,Store_2,144
2024-04-24,Store_3,228
2024-04-24,Store_4,213
2024-04-24,Store_5,131
2024-04-25,Store_1,102
2024-04-25,Store_2,185
2024-04-25,Store_3,224
2024-04-25,Store_4,246
2024-04-25,Store_5,167
2024-04-26,Store_1,130
2024-04-26,Store_2,171
2024-04-26,Store_3,272
2024-04-26,Store_4,206
2024-04-26,Store_5,133
2024-04-27,Store_1,120
2024-04-27,Store_2,155
2024-04-27,Store_3,208
2024-04-27,Store_4,208
2024-04-27,Store_5,174
2024-04-28,Store_1,71
2024-04-28,Store_2,104
2024-04-28,Store_3,158
2024-04-28,Store_4,153
2024-04-28,Store_5,105
2024-04-29,Store_1,131
2024-04-29,Store_2,171
2024-04-29,Store_3,243
2024-04-29,Store_4,232
2024-04-29,Store_5,149
2024-04-30,Store_1,119
2024-04-30,Store_2,183
2024-04-30,Store_3,255
2024-04-30,Store_4,230
2024-04-30,Store_5,141
2024-05-01,Store_1,121
2024-05-01,Store_2,201
2024-05-01,Store_3,256
2024-05-01,Store_4,220
2024-05-01,Store_5,162
2024-05-02,Store_1,128
2024-05-02,Store_2,160
2024-05-02,Store_3,248
2024-05-02,Store_4,255
2024-05-02,Store_5,131
2024-05-03,Store_1,123
2024-05-03,Store_2,170
2024-05-03,Store_3,252
2024-05-03,Store_4,210
2024-05-03,Store_5,165
2024-05-04,Store_1,132
2024-05-04,Store_2,178
2024-05-04,Store_3,256
2024-05-04,Store_4,229
2024-05-04,Store_5,175
2024-05-05,Store_1,84
2024-05-05,Store_2,93
2024-05-05,Store_3,164
2024-05-05,Store_4,158
2024-05-05,Store_5,113
2024-05-06,Store_1,136
2024-05-06,Store_2,174
2024-05-06,Store_3,253
2024-05-06,Store_4,242
2024-05-06,Store_5,184
2024-05-07,Store_1,126
2024-05-07,Store_2,225
2024-05-07,Store_3,284
2024-05-07,Store_4,253
2024-05-07,Store_5,174
2024-05-08,Store_1,110
2024-05-08,Store_2,181
2024-05-08,Store_3,262
2024-05-08,Store_4,267
2024-05-08,Store_5,159
2024-05-09,Store_1,150
2024-05-09,Store_2,147
2024-05-09,Store_3,269
2024-05-09,Store_4,234
2024-05-09,Store_5,190
2024-05-10,Store_1,137
2024-05-10,Store_2,162
2024-05-10,Store_3,275
2024-05-10,Store_4,260
2024-05-10,Store_5,146
2024-05-11,Store_1,138
2024-05-11,Store_2,195
2024-05-11,Store_3,262
2024-05-11,Store_4,257
2024-05-11,Store_5,187
2024-05-12,Store_1,85
2024-05-12,Store_2,126
2024-05-12,Store_3,193
2024-05-12,Store_4,177
2024-05-12,Store_5,121
2024-05-13,Store_1,160
2024-05-13,Store_2,200
2024-05-13,Store_3,302
2024-05-13,Store_4,259
2024-05-13,Store_5,195
2024-05-14,Store_1,137
2024-05-14,Store_2,199
2024-05-14,Store_3,314
2024-05-14,Store_4,286
2024-05-14,Store_5,176
2024-05-15,Store_1,148
2024-05-15,Store_2,217
2024-05-15,Store_3,300
2024-05-15,Store_4,280
2024-05-15,Store_5,176
2024-05-16,Store_1,123
2024-05-16,Store_2,213
2024-05-16,Store_3,291
2024-05-16,Store_4,305
2024-05-16,Store_5,212
2024-05-17,Store_1,129
2024-05-17,Store_2,215
2024-05-17,Store_3,290
2024-05-17,Store_4,276
2024-05-17,Store_5,181
2024-05-18,Store_1,132
2024-05-18,Store_2,204
2024-05-18,Store_3,304
2024-05-18,Store_4,289
2024-05-18,Store_5,223
2024-05-19,Store_1,93
2024-05-19,Store_2,124
2024-05-19,Store_3,223
2024-05-19,Store_4,181
2024-05-19,Store_5,109
2024-05-20,Store_1,156
2024-05-20,Store_2,193
2024-05-20,Store_3,320
2024-05-20,Store_4,320
2024-05-20,Store_5,186
2024-05-21,Store_1,155
2024-05-21,Store_2,176
2024-05-21,Store_3,317
2024-05-21,Store_4,275
2024-05-21,Store_5,202
2024-05-22,Store_1,161
2024-05-22,Store_2,250
2024-05-22,Store_3,308
2024-05-22,Store_4,344
2024-05-22,Store_5,203
2024-05-23,Store_1,122
2024-05-23,Store_2,263
2024-05-23,Store_3,342
2024-05-23,Store_4,307
2024-05-23,Store_5,212
2024-05-24,Store_1,119
2024-05-24,Store_2,253
2024-05-24,Store_3,359
2024-05-24,Store_4,314
2024-05-24,Store_5,243
2024-05-25,Store_1,177
2024-05-25,Store_2,235
2024-05-25,Store_3,363
2024-05-25,Store_4,310
2024-05-25,Store_5,199
2024-05-26,Store_1,116
2024-05-26,Store_2,165
2024-05-26,Store_3,210
2024-05-26,Store_4,212
2024-05-26,Store_5,150
2024-05-27,Store_1,140
2024-05-27,Store_2,257
2024-05-27,Store_3,348
2024-05-27,Store_4,307
2024-05-27,Store_5,215
2024-05-28,Store_1,163
2024-05-28,Store_2,252
2024-05-28,Store_3,373
2024-05-28,Store_4,324
2024-05-28,Store_5,232
2024-05-29,Store_1,165
2024-05-29,Store_2,251
2024-05-29,Store_3,353
2024-05-29,Store_4,347
2024-05-29,Store_5,247
2024-05-30,Store_1,162
2024-05-30,Store_2,244
2024-05-30,Store_3,352
2024-05-30,Store_4,380
2024-05-30,Store_5,232
2024-05-31,Store_1,176
2024-05-31,Store_2,249
2024-05-31,Store_3,371
2024-05-31,Store_4,364
2024-05-31,Store_5,256
2024-06-01,Store_1,167
2024-06-01,Store_2,279
2024-06-01,Store_3,351
2024-06-01,Store_4,354
2024-06-01,Store_5,238
2024-06-02,Store_1,120
2024-06-02,Store_2,184
2024-06-02,Store_3,260
2024-06-02,Store_4,237
2024-06-02,Store_5,155
2024-06-03,Store_1,178
2024-06-03,Store_2,270
2024-06-03,Store_3,410
2024-06-03,Store_4,389
2024-06-03,Store_5,246
2024-06-04,Store_1,226
2024-06-04,Store_2,256
2024-06-04,Store_3,377
2024-06-04,Store_4,319
2024-06-04,Store_5,262
2024-06-05,Store_1,192
2024-06-05,Store_2,275
2024-06-05,Store_3,433
2024-06-05,Store_4,366
2024-06-05,Store_5,246
2024-06-06,Store_1,185
2024-06-06,Store_2,287
2024-06-06,Store_3,383
2024-06-06,Store_4,396
2024-06-06,Store_5,267
2024-06-07,Store_1,185
2024-06-07,Store_2,234
2024-06-07,Store_3,431
2024-06-07,Store_4,376
2024-06-07,Store_5,264
2024-06-08,Store_1,173
2024-06-08,Store_2,326
2024-06-08,Store_3,396
2024-06-08,Store_4,370
2024-06-08,Store_5,250
2024-06-09,Store_1,133
2024-06-09,Store_2,195
2024-06-09,Store_3,259
2024-06-09,Store_4,274
2024-06-09,Store_5,156
2024-06-10,Store_1,182
2024-06-10,Store_2,282
2024-06-10,Store_3,411
2024-06-10,Store_4,425
2024-06-10,Store_5,252
2024-06-11,Store_1,214
2024-06-11,Store_2,261
2024-06-11,Store_3,433
2024-06-11,Store_4,402
2024-06-11,Store_5,274
2024-06-12,Store_1,195
2024-06-12,Store_2,309
2024-06-12,Store_3,450
2024-06-12,Store_4,392
2024-06-12,Store_5,252
2024-06-13,Store_1,210
2024-06-13,Store_2,290
2024-06-13,Store_3,439
2024-06-13,Store_4,446
2024-06-13,Store_5,269
2024-06-14,Store_1,182
2024-06-14,Store_2,290
2024-06-14,Store_3,438
2024-06-14,Store_4,430
2024-06-14,Store_5,242
2024-06-15,Store_1,194
2024-06-15,Store_2,321
2024-06-15,Store_3,471
2024-06-15,Store_4,441
2024-06-15,Store_5,277
2024-06-16,Store_1,129
2024-06-16,Store_2,214
2024-06-16,Store_3,287
2024-06-16,Store_4,267
2024-06-16,Store_5,178
2024-06-17,Store_1,217
2024-06-17,Store_2,312
2024-06-17,Store_3,449
2024-06-17,Store_4,429
2024-06-17,Store_5,279
2024-06-18,Store_1,202
2024-06-18,Store_2,304
2024-06-18,Store_3,473
2024-06-18,Store_4,435
2024-06-18,Store_5,301
2024-06-19,Store_1,230
2024-06-19,Store_2,338
2024-06-19,Store_3,457
2024-06-19,Store_4,381
2024-06-19,Store_5,302
2024-06-20,Store_1,234
2024-06-20,Store_2,323
2024-06-20,Store_3,460
2024-06-20,Store_4,393
2024-06-20,Store_5,291
2024-06-21,Store_1,191
2024-06-21,Store_2,307
2024-06-21,Store_3,477
2024-06-21,Store_4,414
2024-06-21,Store_5,289
2024-06-22,Store_1,200
2024-06-22,Store_2,319
2024-06-22,Store_3,476
2024-06-22,Store_4,431
2024-06-22,Store_5,279
2024-06-23,Store_1,137
2024-06-23,Store_2,206
2024-06-23,Store_3,304
2024-06-23,Store_4,291
2024-06-23,Store_5,225
2024-06-24,Store_1,197
2024-06-24,Store_2,293
2024-06-24,Store_3,462
2024-06-24,Store_4,451
2024-06-24,Store_5,292
2024-06-25,Store_1,215
2024-06-25,Store_2,294
2024-06-25,Store_3,477
2024-06-25,Store_4,433
2024-06-25,Store_5,296
2024-06-26,Store_1,251
2024-06-26,Store_2,317
2024-06-26,Store_3,473
2024-06-26,Store_4,443
2024-06-26,Store_5,266
2024-06-27,Store_1,225
2024-06-27,Store_2,308
2024-06-27,Store_3,459
2024-06-27,Store_4,452
2024-06-27,Store_5,307
2024-06-28,Store_1,170
2024-06-28,Store_2,345
2024-06-28,Store_3,464
2024-06-28,Store_4,416
2024-06-28,Store_5,278
2024-06-29,Store_1,226
2024-06-29,Store_2,298
2024-06-29,Store_3,487
2024-06-29,Store_4,415
2024-06-29,Store_5,319
2024-06-30,Store_1,151
2024-06-30,Store_2,185
2024-06-30,Store_3,326
2024-06-30,Store_4,285
2024-06-30,Store_5,166
2024-07-01,Store_1,206
2024-07-01,Store_2,327
2024-07-01,Store_3,488
2024-07-01,Store_4,462
2024-07-01,Store_5,281
2024-07-02,Store_1,184
2024-07-02,Store_2,279
2024-07-02,Store_3,492
2024-07-02,Store_4,416
2024-07-02,Store_5,316
2024-07-03,Store_1,228
2024-07-03,Store_2,312
2024-07-03,Store_3,478
2024-07-03,Store_4,423
2024-07-03,Store_5,286
2024-07-04,Store_1,227
2024-07-04,Store_2,345
2024-07-04,Store_3,501
2024-07-04,Store_4,437
2024-07-04,Store_5,290
2024-07-05,Store_1,221
2024-07-05,Store_2,312
2024-07-05,Store_3,446
2024-07-05,Store_4,392
2024-07-05,Store_5,283
2024-07-06,Store_1,246
2024-07-06,Store_2,335
2024-07-06,Store_3,431
2024-07-06,Store_4,458
2024-07-06,Store_5,294
2024-07-07,Store_1,142
2024-07-07,Store_2,195
2024-07-07,Store_3,306
2024-07-07,Store_4,275
2024-07-07,Store_5,185
2024-07-08,Store_1,217
2024-07-08,Store_2,321
2024-07-08,Store_3,456
2024-07-08,Store_4,415
2024-07-08,Store_5,313
2024-07-09,Store_1,233
2024-07-09,Store_2,339
2024-07-09,Store_3,464
2024-07-09,Store_4,415
2024-07-09,Store_5,287
2024-07-10,Store_1,211
2024-07-10,Store_2,300
2024-07-10,Store_3,486
2024-07-10,Store_4,389
2024-07-10,Store_5,279
2024-07-11,Store_1,246
2024-07-11,Store_2,299
2024-07-11,Store_3,488
2024-07-11,Store_4,427
2024-07-11,Store_5,273
2024-07-12,Store_1,181
2024-07-12,Store_2,344
2024-07-12,Store_3,460
2024-07-12,Store_4,391
2024-07-12,Store_5,270
2024-07-13,Store_1,208
2024-07-13,Store_2,245
2024-07-13,Store_3,428
2024-07-13,Store_4,386
2024-07-13,Store_5,283
2024-07-14,Store_1,140
2024-07-14,Store_2,199
2024-07-14,Store_3,292
2024-07-14,Store_4,255
2024-07-14,Store_5,191
2024-07-15,Store_1,195
2024-07-15,Store_2,337
2024-07-15,Store_3,434
2024-07-15,Store_4,385
2024-07-15,Store_5,253
2024-07-16,Store_1,213
2024-07-16,Store_2,265
2024-07-16,Store_3,427
2024-07-16,Store_4,403
2024-07-16,Store_5,264
2024-07-17,Store_1,160
2024-07-17,Store_2,295
2024-07-17,Store_3,404
2024-07-17,Store_4,420
2024-07-17,Store_5,258
2024-07-18,Store_1,207
2024-07-18,Store_2,280
2024-07-18,Store_3,431
2024-07-18,Store_4,384
2024-07-18,Store_5,245
2024-07-19,Store_1,218
2024-07-19,Store_2,305
2024-07-19,Store_3,415
2024-07-19,Store_4,355
2024-07-19,Store_5,280
2024-07-20,Store_1,174
2024-07-20,Store_2,281
2024-07-20,Store_3,432
2024-07-20,Store_4,348
2024-07-20,Store_5,247
2024-07-21,Store_1,107
2024-07-21,Store_2,199
2024-07-21,Store_3,269
2024-07-21,Store_4,234
2024-07-21,Store_5,161
2024-07-22,Store_1,196
2024-07-22,Store_2,257
2024-07-22,Store_3,394
2024-07-22,Store_4,349
2024-07-22,Store_5,232
2024-07-23,Store_1,190
2024-07-23,Store_2,282
2024-07-23,Store_3,395
2024-07-23,Store_4,361
2024-07-23,Store_5,242
2024-07-24,Store_1,169
2024-07-24,Store_2,270
2024-07-24,Store_3,400
2024-07-24,Store_4,372
2024-07-24,Store_5,228
2024-07-25,Store_1,206
2024-07-25,Store_2,265
2024-07-25,Store_3,386
2024-07-25,Store_4,370
2024-07-25,Store_5,228
2024-07-26,Store_1,170
2024-07-26,Store_2,232
2024-07-26,Store_3,394
2024-07-26,Store_4,351
2024-07-26,Store_5,261
2024-07-27,Store_1,182
2024-07-27,Store_2,231
2024-07-27,Store_3,418
2024-07-27,Store_4,321
2024-07-27,Store_5,233
2024-07-28,Store_1,125
2024-07-28,Store_2,171
2024-07-28,Store_3,258
2024-07-28,Store_4,206
2024-07-28,Store_5,170
2024-07-29,Store_1,179
2024-07-29,Store_2,236
2024-07-29,Store_3,343
2024-07-29,Store_4,335
2024-07-29,Store_5,237
2024-07-30,Store_1,173
2024-07-30,Store_2,220
2024-07-30,Store_3,358
2024-07-30,Store_4,327
2024-07-30,Store_5,250
2024-07-31,Store_1,157
2024-07-31,Store_2,262
2024-07-31,Store_3,354
2024-07-31,Store_4,354
2024-07-31,Store_5,212
2024-08-01,Store_1,156
2024-08-01,Store_2,255
2024-08-01,Store_3,361
2024-08-01,Store_4,337
2024-08-01,Store_5,204
2024-08-02,Store_1,157
2024-08-02,Store_2,218
2024-08-02,Store_3,342
2024-08-02,Store_4,332
2024-08-02,Store_5,213
2024-08-03,Store_1,168
2024-08-03,Store_2,237
2024-08-03,Store_3,356
2024-08-03,Store_4,313
2024-08-03,Store_5,219
2024-08-04,Store_1,115
2024-08-04,Store_2,142
2024-08-04,Store_3,245
2024-08-04,Store_4,221
2024-08-04,Store_5,139
2024-08-05,Store_1,167
2024-08-05,Store_2,222
2024-08-05,Store_3,351
2024-08-05,Store_4,305
2024-08-05,Store_5,187
2024-08-06,Store_1,158
2024-08-06,Store_2,194
2024-08-06,Store_3,330
2024-08-06,Store_4,291
2024-08-06,Store_5,216
2024-08-07,Store_1,158
2024-08-07,Store_2,233
2024-08-07,Store_3,305
2024-08-07,Store_4,264
2024-08-07,Store_5,238
2024-08-08,Store_1,137
2024-08-08,Store_2,203
2024-08-08,Store_3,311
2024-08-08,Store_4,321
2024-08-08,Store_5,196
2024-08-09,Store_1,146
2024-08-09,Store_2,205
2024-08-09,Store_3,293
2024-08-09,Store_4,279
2024-08-09,Store_5,205
2024-08-10,Store_1,119
2024-08-10,Store_2,168
2024-08-10,Store_3,303
2024-08-10,Store_4,300
2024-08-10,Store_5,188
2024-08-11,Store_1,90
2024-08-11,Store_2,141
2024-08-11,Store_3,169
2024-08-11,Store_4,201
2024-08-11,Store_5,118
2024-08-12,Store_1,126
2024-08-12,Store_2,219
2024-08-12,Store_3,303
2024-08-12,Store_4,274
2024-08-12,Store_5,172
2024-08-13,Store_1,144
2024-08-13,Store_2,179
2024-08-13,Store_3,284
2024-08-13,Store_4,268
2024-08-13,Store_5,178
2024-08-14,Store_1,140
2024-08-14,Store_2,194
2024-08-14,Store_3,306
2024-08-14,Store_4,275
2024-08-14,Store_5,206
2024-08-15,Store_1,155
2024-08-15,Store_2,176
2024-08-15,Store_3,305
2024-08-15,Store_4,253
2024-08-15,Store_5,144
2024-08-16,Store_1,167
2024-08-16,Store_2,245
2024-08-16,Store_3,296
2024-08-16,Store_4,286
2024-08-16,Store_5,172
2024-08-17,Store_1,125
2024-08-17,Store_2,191
2024-08-17,Store_3,265
2024-08-17,Store_4,232
2024-08-17,Store_5,169
2024-08-18,Store_1,88
2024-08-18,Store_2,125
2024-08-18,Store_3,195
2024-08-18,Store_4,171
2024-08-18,Store_5,117
2024-08-19,Store_1,139
2024-08-19,Store_2,187
2024-08-19,Store_3,287
2024-08-19,Store_4,233
2024-08-19,Store_5,182
2024-08-20,Store_1,143
2024-08-20,Store_2,200
2024-08-20,Store_3,315
2024-08-20,Store_4,258
2024-08-20,Store_5,147
2024-08-21,Store_1,138
2024-08-21,Store_2,173
2024-08-21,Store_3,274
2024-08-21,Store_4,253
2024-08-21,Store_5,158
2024-08-22,Store_1,134
